,temperature,humidity,ph,rainfall,label
8626,19.087,89.271,6.789,155.745,ginger
8627,18.514,87.231,7.132,154.215,ginger
8628,14.012,89.169,7.475,150.103,ginger
8629,34.567,88.353,6.451,159.117,ginger
8630,30.079,86.184,6.003,157.244,ginger
8631,26.4,87.573,6.301,150.322,ginger
8632,25.087,85.228,6.55,159.737,ginger
8633,31.606,88.087,7.3,156.15,ginger
8634,14.785,88.999,6.918,155.37,ginger
8635,12.731,87.584,6.491,154.669,ginger
8636,22.923,86.034,6.067,158.466,ginger
8637,29.366,87.9,7.266,157.697,ginger
8638,14.163,87.019,6.311,152.048,ginger
8639,30.456,85.481,6.211,156.253,ginger
8640,22.25,85.154,6.108,155.005,ginger
8641,12.205,88.268,7.276,155.134,ginger
8642,23.453,85.714,7.014,153.201,ginger
8643,29.454,87.126,7.136,151.349,ginger
8644,20.833,88.838,6.845,159.489,ginger
8645,17.516,89.697,6.043,155.617,ginger
8646,23.669,85.734,7.142,155.908,ginger
8647,26.413,86.829,6.853,154.267,ginger
8648,19.362,87.815,7.402,158.806,ginger
8649,25.137,87.131,7.346,151.357,ginger
8650,33.805,89.344,6.229,158.485,ginger
8651,16.181,85.777,6.909,156.085,ginger
8652,28.272,87.709,7.466,156.558,ginger
8653,28.285,86.516,6.904,159.244,ginger
8654,15.012,88.015,7.071,158.3,ginger
8655,15.017,87.911,6.085,157.363,ginger
8656,33.341,86.077,6.615,156.464,ginger
8657,18.501,88.819,6.058,157.947,ginger
8658,27.57,85.327,7.224,155.267,ginger
8659,17.706,85.251,7.235,156.639,ginger
8660,13.732,86.017,6.8,152.915,ginger
8661,31.3,86.238,6.624,157.47,ginger
8662,31.154,87.56,6.436,154.08,ginger
8663,25.854,88.122,7.45,157.374,ginger
8664,33.777,89.291,7.2,150.994,ginger
8665,24.79,86.553,7.432,158.05,ginger
8666,25.519,88.348,6.476,156.828,ginger
8667,17.775,87.9,6.442,154.935,ginger
8668,22.936,85.838,6.156,152.979,ginger
8669,28.699,87.737,6.603,157.746,ginger
8670,34.979,88.738,7.363,153.555,ginger
8671,12.259,85.799,7.109,154.133,ginger
8672,14.967,89.678,7.299,151.916,ginger
8673,24.788,87.225,6.054,157.49,ginger
8674,14.481,85.129,6.874,155.143,ginger
8675,28.459,85.168,7.021,155.825,ginger
8676,27.002,85.621,7.139,157.635,ginger
8677,31.056,87.824,6.914,153.769,ginger
8678,28.578,87.314,7.288,152.523,ginger
8679,33.167,86.546,6.524,157.12,ginger
8680,18.242,89.657,7.022,154.701,ginger
8681,17.907,87.746,7.195,150.216,ginger
8682,13.83,89.416,7.416,159.178,ginger
8683,15.969,86.987,6.747,155.981,ginger
8684,31.053,88.328,6.101,154.265,ginger
8685,21.455,87.21,7.426,159.48,ginger
8686,12.006,89.548,7.413,158.91,ginger
8687,29.771,85.67,7.319,154.303,ginger
8688,20.691,89.025,6.2,155.568,ginger
8689,32.909,86.189,6.125,150.938,ginger
8690,29.381,89.605,6.688,159.831,ginger
8691,20.714,85.283,7.479,152.778,ginger
8692,29.708,86.35,6.204,156.985,ginger
8693,26.288,88.181,6.05,151.713,ginger
8694,21.841,85.894,6.564,151.132,ginger
8695,20.461,89.185,7.147,157.581,ginger
8696,22.467,87.097,6.146,157.902,ginger
8697,16.461,87.124,6.813,155.587,ginger
8698,15.999,89.008,7.214,152.507,ginger
8699,32.124,89.629,7.095,153.52,ginger
8700,26.822,71.302,5.476,135.65,turmeric
8701,27.862,76.108,5.717,181.149,turmeric
8702,25.212,73.159,4.918,217.896,turmeric
8703,24.021,70.204,5.081,153.912,turmeric
8704,27.672,78.101,4.991,135.437,turmeric
8705,27.037,74.149,6.727,201.32,turmeric
8706,24.632,76.6,7.258,183.913,turmeric
8707,26.311,74.33,6.398,84.388,turmeric
8708,27.334,79.225,6.723,132.737,turmeric
8709,26.653,73.133,6.939,166.167,turmeric
8710,26.377,70.737,6.974,215.641,turmeric
8711,26.357,76.735,6.446,148.336,turmeric
8712,27.326,77.561,7.12,75.648,turmeric
8713,26.873,78.414,5.674,103.856,turmeric
8714,26.586,75.62,5.903,151.599,turmeric
8715,26.624,75.162,5.833,121.145,turmeric
8716,24.849,72.035,6.968,136.559,turmeric
8717,27.262,74.958,5.601,199.923,turmeric
8718,27.396,75.399,5.835,214.126,turmeric
8719,27.051,79.195,4.844,149.252,turmeric
8720,25.617,73.027,5.61,144.032,turmeric
8721,26.005,79.681,4.807,198.758,turmeric
8722,26.096,75.358,4.564,130.409,turmeric
8723,25.378,72.756,7.371,194.663,turmeric
8724,26.703,74.655,6.121,228.285,turmeric
8725,27.951,77.715,7.333,81.342,turmeric
8726,25.436,72.755,7.195,123.343,turmeric
8727,27.126,72.233,4.988,142.742,turmeric
8728,24.7,79.728,5.477,211.421,turmeric
8729,25.978,72.747,6.199,155.562,turmeric
8730,25.344,75.56,5.297,188.784,turmeric
8731,26.259,71.722,7.457,206.292,turmeric
8732,24.13,78.693,5.586,161.533,turmeric
8733,24.373,72.61,5.73,128.416,turmeric
8734,27.11,70.939,5.485,158.916,turmeric
8735,27.87,72.627,5.762,221.535,turmeric
8736,26.202,70.634,5.823,113.595,turmeric
8737,25.764,70.96,6.036,75.51,turmeric
8738,27.001,71.762,4.898,141.718,turmeric
8739,26.871,72.467,5.421,80.783,turmeric
8740,26.679,78.334,5.262,206.293,turmeric
8741,26.208,75.039,6.604,145.787,turmeric
8742,25.665,77.337,5.747,162.602,turmeric
8743,27.954,78.373,5.03,167.448,turmeric
8744,27.344,77.548,6.55,94.904,turmeric
8745,27.531,74.666,5.866,74.028,turmeric
8746,25.069,73.667,4.702,166.401,turmeric
8747,25.731,71.746,6.018,176.777,turmeric
8748,25.747,70.255,6.039,200.464,turmeric
8749,27.885,71.941,6.871,110.664,turmeric
8750,27.817,72.714,5.151,136.6,turmeric
8751,27.143,74.34,6.823,164.352,turmeric
8752,25.268,75.684,5.625,176.709,turmeric
8753,25.236,71.624,6.358,174.329,turmeric
8754,27.842,75.234,7.046,151.441,turmeric
8755,24.663,75.624,6.113,98.981,turmeric
8756,24.893,77.842,6.566,75.327,turmeric
8757,27.537,73.12,6.854,110.282,turmeric
8758,25.602,74.466,5.007,88.645,turmeric
8759,27.717,71.351,5.377,223.424,turmeric
8760,25.412,77.939,6.411,132.528,turmeric
8761,24.015,70.348,6.229,143.643,turmeric
8762,26.205,72.511,6.658,78.384,turmeric
8763,25.451,72.868,6.17,129.876,turmeric
8764,24.224,79.734,4.724,216.136,turmeric
8765,26.12,74.385,4.613,81.775,turmeric
8766,27.721,75.61,7.269,213.443,turmeric
8767,26.833,76.949,7.227,135.076,turmeric
8768,26.3,71.547,7.159,118.486,turmeric
8769,27.627,75.578,6.284,219.794,turmeric
8770,24.972,78.751,7.075,153.408,turmeric
8771,25.264,79.848,5.948,99.35,turmeric
8772,26.37,72.119,4.836,119.576,turmeric
8773,25.998,77.823,5.092,139.03,turmeric
8774,25.253,76.241,5.96,172.366,turmeric
8775,25.168,72.787,7.183,145.725,turmeric
8776,24.425,78.856,4.768,74.371,turmeric
8777,26.389,75.589,5.224,154.965,turmeric
8778,24.715,71.835,5.567,79.943,turmeric
8779,25.871,78.93,7.27,99.589,turmeric
8780,25.392,78.331,4.643,120.713,turmeric
8781,24.842,71.227,5.986,159.107,turmeric
8782,24.062,75.278,5.672,106.668,turmeric
8783,27.797,70.831,4.542,187.566,turmeric
8784,27.653,75.063,5.728,131.154,turmeric
8785,25.964,71.317,6.726,228.247,turmeric
8786,26.791,75.926,5.537,177.884,turmeric
8787,24.395,77.365,6.011,185.072,turmeric
8788,26.813,73.15,6.339,170.454,turmeric
8789,25.014,79.567,6.758,219.256,turmeric
8790,27.519,74.145,6.879,80.14,turmeric
8791,27.411,74.722,5.456,162.049,turmeric
8792,25.776,78.89,7.383,153.959,turmeric
8793,27.458,74.958,6.194,192.799,turmeric
8794,26.134,72.813,6.993,150.952,turmeric
8795,24.628,75.475,5.314,96.947,turmeric
8796,26.608,79.769,6.677,166.627,turmeric
8797,25.87,76.881,7.291,98.492,turmeric
8798,25.092,75.602,7.114,193.291,turmeric
8799,26.006,75.177,5.22,137.829,turmeric
8800,27.391,70.858,4.896,193.157,turmeric
8801,24.321,76.726,4.783,194.242,turmeric
8802,27.337,75.651,5.833,114.474,turmeric
8803,26.666,77.559,5.286,98.427,turmeric
8804,26.361,71.708,6.573,72.256,turmeric
8805,24.088,79.032,4.937,197.228,turmeric
8806,25.546,71.256,7.103,210.251,turmeric
8807,24.192,79.636,6.857,141.085,turmeric
8808,26.867,78.033,5.49,160.5,turmeric
8809,24.243,76.272,6.228,115.4,turmeric
8810,27.369,73.335,6.843,179.722,turmeric
8811,26.327,70.854,7.001,71.304,turmeric
8812,24.541,77.878,5.737,195.594,turmeric
8813,25.815,74.521,7.19,88.957,turmeric
8814,25.926,79.924,4.867,201.952,turmeric
8815,24.684,77.427,6.687,202.017,turmeric
8816,26.951,72.732,6.267,130.797,turmeric
8817,27.787,70.774,4.876,158.858,turmeric
8818,27.944,70.886,6.153,205.384,turmeric
8819,26.316,75.871,5.754,107.693,turmeric
8820,24.595,75.2,5.735,197.799,turmeric
8821,25.513,78.176,6.723,101.074,turmeric
8822,24.095,70.316,5.706,227.669,turmeric
8823,24.053,71.723,4.888,222.212,turmeric
8824,25.028,73.691,5.56,203.727,turmeric
8825,26.56,73.714,5.688,175.748,turmeric
8826,26.679,73.266,6.547,127.346,turmeric
8827,26.563,77.366,6.491,141.522,turmeric
8828,25.522,71.265,6.842,74.015,turmeric
8829,27.294,71.677,7.056,218.471,turmeric
8830,25.53,71.748,4.873,75.891,turmeric
8831,25.868,76.388,6.108,156.477,turmeric
8832,24.28,78.803,5.845,210.888,turmeric
8833,24.69,73.007,4.897,107.671,turmeric
8834,24.878,77.387,7.362,200.419,turmeric
8835,25.73,74.435,5.603,160.107,turmeric
8836,25.306,75.365,5.394,94.088,turmeric
8837,25.475,77.522,5.003,159.869,turmeric
8838,24.583,74.422,4.562,207.4,turmeric
8839,25.13,74.628,5.527,170.802,turmeric
8840,27.385,77.581,4.801,131.972,turmeric
8841,25.274,73.097,6.865,154.19,turmeric
8842,25.353,72.248,6.86,168.767,turmeric
8843,26.244,75.175,6.092,215.45,turmeric
8844,26.542,72.726,6.904,203.867,turmeric
8845,25.302,78.858,5.856,207.914,turmeric
8846,27.48,72.902,6.451,145.312,turmeric
8847,24.776,77.761,4.608,168.468,turmeric
8848,27.261,72.121,5.043,121.513,turmeric
8849,24.805,73.589,5.336,211.924,turmeric
8850,37.315,56.755,7.458,62.709,cashewnuts
8851,18.391,57.366,6.529,63.913,cashewnuts
8852,23.805,69.778,6.635,62.895,cashewnuts
8853,24.714,52.246,6.399,69.029,cashewnuts
8854,39.819,65.806,7.262,65.904,cashewnuts
8855,21.468,64.788,7.293,69.385,cashewnuts
8856,21.157,50.319,6.176,66.792,cashewnuts
8857,28.377,56.767,6.914,65.95,cashewnuts
8858,30.057,51.609,6.537,61.504,cashewnuts
8859,16.499,54.119,7.377,65.483,cashewnuts
8860,18.375,50.394,5.87,65.035,cashewnuts
8861,29.115,68.81,7.129,64.281,cashewnuts
8862,38.514,61.14,5.983,68.278,cashewnuts
8863,15.944,50.609,7.002,64.518,cashewnuts
8864,34.652,63.706,6.174,69.304,cashewnuts
8865,30.794,58.44,6.971,66.125,cashewnuts
8866,26.121,61.928,6.404,69.08,cashewnuts
8867,38.157,52.513,5.89,62.279,cashewnuts
8868,28.118,51.082,5.853,68.863,cashewnuts
8869,39.41,54.542,5.586,69.696,cashewnuts
8870,35.316,52.69,7.122,66.099,cashewnuts
8871,21.067,68.097,6.789,69.476,cashewnuts
8872,26.398,65.961,7.116,62.515,cashewnuts
8873,34.269,56.473,6.264,62.036,cashewnuts
8874,28.928,50.226,7.087,62.93,cashewnuts
8875,29.2,62.028,5.976,64.348,cashewnuts
8876,30.115,56.875,7.338,68.466,cashewnuts
8877,16.454,54.696,6.789,60.182,cashewnuts
8878,28.082,67.29,6.216,64.698,cashewnuts
8879,31.583,61.175,7.453,67.174,cashewnuts
8880,28.063,53.042,5.584,65.465,cashewnuts
8881,33.923,61.827,6.803,64.509,cashewnuts
8882,33.369,61.912,6.853,63.978,cashewnuts
8883,24.496,56.642,7.306,63.345,cashewnuts
8884,29.638,52.972,6.042,63.309,cashewnuts
8885,26.862,66.884,5.502,63.369,cashewnuts
8886,35.065,61.413,7.366,64.099,cashewnuts
8887,32.094,69.304,7.038,61.504,cashewnuts
8888,33.083,52.607,5.729,67.241,cashewnuts
8889,36.69,65.752,6.506,63.442,cashewnuts
8890,39.214,54.936,5.554,63.403,cashewnuts
8891,34.589,54.06,6.753,61.726,cashewnuts
8892,25.808,51.891,5.607,62.99,cashewnuts
8893,30.823,69.33,6.151,68.375,cashewnuts
8894,31.897,63.789,7.461,63.674,cashewnuts
8895,25.723,59.949,5.744,61.602,cashewnuts
8896,28.473,69.916,6.443,67.366,cashewnuts
8897,15.293,59.245,5.62,61.295,cashewnuts
8898,30.852,57.034,6.337,61.187,cashewnuts
8899,39.789,68.479,6.518,65.552,cashewnuts
8900,39.65,52.315,7.093,66.551,cashewnuts
8901,22.338,57.39,7.095,69.73,cashewnuts
8902,16.171,53.523,7.478,62.567,cashewnuts
8903,17.87,62.625,6.06,60.209,cashewnuts
8904,35.343,63.872,6.904,63.357,cashewnuts
8905,25.348,56.721,7.286,61.824,cashewnuts
8906,30.852,62.988,5.758,65.977,cashewnuts
8907,23.994,50.466,7.466,69.096,cashewnuts
8908,30.689,64.795,6.293,66.071,cashewnuts
8909,34.411,57.862,6.486,65.268,cashewnuts
8910,28.434,56.926,7.349,62.823,cashewnuts
8911,39.093,55.802,7.053,68.305,cashewnuts
8912,29.137,64.749,5.633,60.749,cashewnuts
8913,24.836,61.251,5.668,65.116,cashewnuts
8914,29.049,61.889,6.263,61.384,cashewnuts
8915,36.946,68.962,5.643,67.168,cashewnuts
8916,22.898,67.923,6.948,69.173,cashewnuts
8917,30.657,66.043,5.975,66.118,cashewnuts
8918,31.575,64.005,6.817,64.165,cashewnuts
8919,30.868,65.456,6.619,64.673,cashewnuts
8920,19.027,61.879,6.106,65.91,cashewnuts
8921,27.953,67.54,6.193,68.802,cashewnuts
8922,19.171,60.857,6.511,61.873,cashewnuts
8923,19.333,50.474,6.97,67.158,cashewnuts
8924,39.375,61.712,7.19,66.156,cashewnuts
8925,26.472,54.968,6.67,63.417,cashewnuts
8926,23.731,59.743,6.326,69.427,cashewnuts
8927,29.95,69.431,6.886,62.685,cashewnuts
8928,27.565,56.758,6.508,60.605,cashewnuts
8929,26.635,69.809,6.952,66.9,cashewnuts
8930,22.801,62.142,6.421,64.129,cashewnuts
8931,33.682,68.774,6.306,68.703,cashewnuts
8932,25.238,58.347,6.522,69.448,cashewnuts
8933,30.571,54.631,7.08,67.508,cashewnuts
8934,27.518,61.612,6.289,65.615,cashewnuts
8935,29.012,55.287,6.018,68.185,cashewnuts
8936,34.085,64.764,6.087,62.407,cashewnuts
8937,27.851,50.484,7.295,69.417,cashewnuts
8938,31.477,56.424,7.303,69.826,cashewnuts
8939,21.484,63.719,7.025,63.146,cashewnuts
8940,26.843,52.6,5.748,69.811,cashewnuts
8941,15.125,63.54,5.768,63.886,cashewnuts
8942,17.399,54.148,6.944,60.283,cashewnuts
8943,23.754,65.311,7.119,63.657,cashewnuts
8944,36.742,60.138,7.225,68.574,cashewnuts
8945,39.588,61.322,7.045,68.083,cashewnuts
8946,29.615,66.273,6.225,65.664,cashewnuts
8947,29.391,59.713,6.617,63.814,cashewnuts
8948,37.804,51.974,7.034,67.428,cashewnuts
8949,16.486,50.732,5.747,62.955,cashewnuts
8950,18.088,58.158,7.245,63.786,cashewnuts
8951,19.05,56.805,7.026,69.964,cashewnuts
8952,33.423,60.774,5.889,62.946,cashewnuts
8953,26.105,67.977,5.981,61.386,cashewnuts
8954,29.207,61.445,7.003,69.586,cashewnuts
8955,24.324,56.938,6.579,66.428,cashewnuts
8956,29.565,52.132,5.761,67.354,cashewnuts
8957,39.787,52.499,6.514,66.371,cashewnuts
8958,39.321,55.389,7.382,61.526,cashewnuts
8959,24.322,58.739,6.451,64.171,cashewnuts
8960,38.006,54.608,7.102,61.44,cashewnuts
8961,36.999,57.086,5.907,67.415,cashewnuts
8962,31.566,50.592,5.717,64.479,cashewnuts
8963,39.94,66.611,6.787,62.089,cashewnuts
8964,27.882,56.78,6.546,61.812,cashewnuts
8965,28.753,51.632,6.503,67.661,cashewnuts
8966,21.499,52.558,5.999,60.038,cashewnuts
8967,31.165,62.425,7.128,68.207,cashewnuts
8968,36.024,53.631,6.073,69.872,cashewnuts
8969,34.854,56.663,6.355,69.409,cashewnuts
8970,32.837,54.8,6.521,66.792,cashewnuts
8971,28.37,64.513,5.736,62.494,cashewnuts
8972,23.337,68.478,6.407,66.469,cashewnuts
8973,16.352,52.572,7.184,66.639,cashewnuts
8974,22.393,59.386,7.047,60.437,cashewnuts
8975,23.695,69.815,7.021,69.504,cashewnuts
8976,28.733,59.025,6.68,68.683,cashewnuts
8977,21.565,67.049,6.988,62.447,cashewnuts
8978,36.168,59.412,6.899,69.891,cashewnuts
8979,29.717,64.217,5.504,62.454,cashewnuts
8980,39.1,69.036,5.579,65.4,cashewnuts
8981,38.901,66.535,7.454,66.802,cashewnuts
8982,17.308,63.429,6.323,61.719,cashewnuts
8983,23.042,59.406,6.418,61.507,cashewnuts
8984,21.676,65.178,5.59,62.456,cashewnuts
8985,21.6,64.075,6.515,68.012,cashewnuts
8986,22.53,56.581,6.06,61.622,cashewnuts
8987,26.656,62.887,6.824,61.158,cashewnuts
8988,39.718,53.257,6.777,60.31,cashewnuts
8989,16.496,51.25,6.795,63.991,cashewnuts
8990,39.935,67.988,5.525,63.771,cashewnuts
8991,33.106,51.062,5.894,68.782,cashewnuts
8992,16.717,52.464,5.52,65.531,cashewnuts
8993,23.594,64.137,6.275,65.028,cashewnuts
8994,28.861,60.259,6.046,62.667,cashewnuts
8995,27.472,59.104,5.988,63.698,cashewnuts
8996,36.922,67.282,5.659,64.449,cashewnuts
8997,30.435,54.239,7.302,62.418,cashewnuts
8998,16.646,68.862,5.654,67.615,cashewnuts
8999,36.096,55.617,6.617,62.067,cashewnuts
9000,33.552,57.542,7.472,37.586,almondnut
9001,34.615,57.244,6.253,48.104,almondnut
9002,30.206,58.987,6.428,50.509,almondnut
9003,30.966,62.698,8.036,57.277,almondnut
9004,34.429,55.467,7.796,58.241,almondnut
9005,31.058,55.23,6.663,51.36,almondnut
9006,31.539,57.9,5.96,56.119,almondnut
9007,31.456,58.879,5.695,30.186,almondnut
9008,30.424,56.594,7.986,41.382,almondnut
9009,33.361,60.773,8.338,39.389,almondnut
9010,30.142,64.847,5.699,44.424,almondnut
9011,33.008,64.867,6.227,48.638,almondnut
9012,30.528,57.578,7.198,46.412,almondnut
9013,32.736,58.393,6.204,30.163,almondnut
9014,31.717,61.117,7.123,49.321,almondnut
9015,33.187,58.033,5.536,50.004,almondnut
9016,31.944,57.632,6.397,36.876,almondnut
9017,32.161,56.405,5.516,39.237,almondnut
9018,31.534,62.019,7.268,48.904,almondnut
9019,32.32,56.245,6.021,30.62,almondnut
9020,33.232,55.585,6.385,48.739,almondnut
9021,32.791,64.011,8.319,41.707,almondnut
9022,32.297,60.048,8.079,55.801,almondnut
9023,31.527,64.313,6.921,56.899,almondnut
9024,31.563,57.474,5.513,49.004,almondnut
9025,34.05,64.076,7.543,58.537,almondnut
9026,30.777,60.745,6.789,46.247,almondnut
9027,30.157,58.496,6.625,30.018,almondnut
9028,31.6,63.23,6.628,30.213,almondnut
9029,34.87,62.365,6.958,30.973,almondnut
9030,32.939,64.185,6.127,53.549,almondnut
9031,33.343,55.975,8.223,51.672,almondnut
9032,32.276,55.92,7.527,51.832,almondnut
9033,33.72,55.13,7.91,47.366,almondnut
9034,32.242,58.394,8.084,49.831,almondnut
9035,33.902,58.741,5.622,38.185,almondnut
9036,31.641,56.574,6.236,49.089,almondnut
9037,30.635,56.19,8.425,34.242,almondnut
9038,30.998,64.487,8.261,31.896,almondnut
9039,33.707,58.616,6.44,37.436,almondnut
9040,32.512,55.418,6.229,43.495,almondnut
9041,30.368,56.542,5.528,56.664,almondnut
9042,30.065,60.128,8.485,43.71,almondnut
9043,33.597,56.95,5.827,50.83,almondnut
9044,30.965,58.259,6.439,31.572,almondnut
9045,31.571,63.943,8.255,59.084,almondnut
9046,32.924,63.591,7.964,56.984,almondnut
9047,33.874,57.842,6.956,32.967,almondnut
9048,33.208,56.335,7.051,59.329,almondnut
9049,33.614,57.408,6.796,48.172,almondnut
9050,34.548,58.227,7.153,41.252,almondnut
9051,31.674,64.468,5.542,40.558,almondnut
9052,30.623,61.853,6.501,50.323,almondnut
9053,30.319,60.631,5.512,53.701,almondnut
9054,31.305,59.417,8.32,57.868,almondnut
9055,31.377,62.289,7.999,31.18,almondnut
9056,31.086,64.334,6.691,56.183,almondnut
9057,32.405,55.785,8.348,57.172,almondnut
9058,34.574,55.913,5.76,41.413,almondnut
9059,31.212,60.386,5.656,43.406,almondnut
9060,34.188,60.714,6.064,51.397,almondnut
9061,34.318,59.647,5.909,50.355,almondnut
9062,34.475,58.641,8.104,45.34,almondnut
9063,32.299,63.253,8.056,38.452,almondnut
9064,30.262,56.611,8.283,34.722,almondnut
9065,30.687,58.706,8.019,42.582,almondnut
9066,31.046,61.072,5.593,50.196,almondnut
9067,32.623,59.894,6.409,42.697,almondnut
9068,32.884,61.862,6.505,49.885,almondnut
9069,34.535,63.929,6.236,37.565,almondnut
9070,33.528,61.659,7.532,35.965,almondnut
9071,34.953,56.275,6.923,42.895,almondnut
9072,34.582,61.344,6.095,35.81,almondnut
9073,30.206,61.529,6.147,59.839,almondnut
9074,34.137,62.852,7.862,33.11,almondnut
9075,31.724,57.02,6.744,40.254,almondnut
9076,33.765,63.963,8.056,53.188,almondnut
9077,32.183,60.027,8.147,33.532,almondnut
9078,30.444,63.891,5.604,46.57,almondnut
9079,33.491,55.913,7.883,55.27,almondnut
9080,31.309,55.421,6.701,33.58,almondnut
9081,33.188,61.102,6.731,49.319,almondnut
9082,34.289,64.888,7.647,57.992,almondnut
9083,31.445,57.519,8.301,40.167,almondnut
9084,32.1,55.783,6.315,54.137,almondnut
9085,34.967,60.778,7.281,46.298,almondnut
9086,33.881,55.22,5.614,54.076,almondnut
9087,32.499,63.952,7.689,39.193,almondnut
9088,32.913,62.293,8.416,31.838,almondnut
9089,30.042,55.498,5.539,41.434,almondnut
9090,31.424,59.833,6.796,55.257,almondnut
9091,30.045,60.505,8.27,33.047,almondnut
9092,31.496,63.588,6.308,32.84,almondnut
9093,34.536,57.585,8.107,50.754,almondnut
9094,31.836,55.798,6.853,31.007,almondnut
9095,34.655,56.72,8.2,43.448,almondnut
9096,32.073,60.84,7.923,48.666,almondnut
9097,30.819,61.202,6.028,52.738,almondnut
9098,30.202,62.56,7.998,52.997,almondnut
9099,33.477,62.455,7.363,51.187,almondnut
9100,30.746,58.041,8.18,37.828,almondnut
9101,33.159,59.631,7.683,58.451,almondnut
9102,33.469,59.315,6.821,49.463,almondnut
9103,33.472,59.561,5.86,39.094,almondnut
9104,31.316,63.845,8.308,30.09,almondnut
9105,34.565,58.909,6.335,46.088,almondnut
9106,33.232,59.622,5.514,37.341,almondnut
9107,31.879,57.344,5.993,56.888,almondnut
9108,33.775,61.672,7.54,52.661,almondnut
9109,33.718,61.778,6.822,35.122,almondnut
9110,30.401,56.964,7.701,52.958,almondnut
9111,34.897,56.708,6.342,35.433,almondnut
9112,31.958,59.883,6.152,33.032,almondnut
9113,32.483,64.521,7.481,59.792,almondnut
9114,32.208,64.337,5.719,59.445,almondnut
9115,33.727,56.875,6.761,50.885,almondnut
9116,31.915,56.307,7.326,40.619,almondnut
9117,33.481,61.839,6.608,53.378,almondnut
9118,33.228,62.558,6.22,31.626,almondnut
9119,32.238,58.402,8.301,33.042,almondnut
9120,32.928,63.66,6.724,52.981,almondnut
9121,32.991,56.785,6.36,58.197,almondnut
9122,31.722,63.379,5.923,56.329,almondnut
9123,32.351,64.343,7.027,45.449,almondnut
9124,32.105,56.812,7.237,44.343,almondnut
9125,30.189,64.416,8.252,39.229,almondnut
9126,32.525,64.224,7.279,36.191,almondnut
9127,30.758,60.202,7.491,47.066,almondnut
9128,34.507,56.798,6.132,57.405,almondnut
9129,34.399,64.196,7.339,39.369,almondnut
9130,31.435,59.069,6.304,52.626,almondnut
9131,30.503,59.199,6.184,56.805,almondnut
9132,32.734,60.547,7.631,35.126,almondnut
9133,30.216,57.948,7.623,49.866,almondnut
9134,33.734,64.378,6.166,38.702,almondnut
9135,34.995,59.13,7.024,44.22,almondnut
9136,33.824,56.983,8.484,36.492,almondnut
9137,34.307,62.817,8.483,43.606,almondnut
9138,31.687,61.949,6.935,49.305,almondnut
9139,31.56,56.286,8.007,31.01,almondnut
9140,31.962,57.746,7.065,44.557,almondnut
9141,31.113,61.775,6.235,44.346,almondnut
9142,32.064,61.783,5.941,43.2,almondnut
9143,30.872,55.573,7.71,38.098,almondnut
9144,32.784,55.282,7.166,34.716,almondnut
9145,31.077,60.939,5.993,56.181,almondnut
9146,30.506,57.472,8.44,47.915,almondnut
9147,33.27,62.599,7.344,32.209,almondnut
9148,30.828,61.415,8.396,59.983,almondnut
9149,33.587,55.319,6.451,51.663,almondnut
9150,38.791,31.563,7.678,30.05,pistachionut
9151,39.913,30.497,7.398,44.929,pistachionut
9152,38.932,36.03,7.066,31.316,pistachionut
9153,39.002,37.542,7.331,35.933,pistachionut
9154,38.325,39.313,7.206,43.264,pistachionut
9155,38.057,34.772,7.778,42.501,pistachionut
9156,39.91,31.239,7.716,40.043,pistachionut
9157,39.217,34.297,7.691,30.172,pistachionut
9158,38.133,36.015,7.547,39.719,pistachionut
9159,38.051,37.2,7.623,43.203,pistachionut
9160,39.812,34.489,7.511,38.386,pistachionut
9161,39.605,32.29,7.174,39.322,pistachionut
9162,39.875,30.232,7.633,40.255,pistachionut
9163,39.943,36.856,7.425,40.382,pistachionut
9164,38.517,39.131,7.74,44.928,pistachionut
9165,38.779,39.98,7.714,33.157,pistachionut
9166,39.638,30.671,7.608,43.381,pistachionut
9167,38.567,37.667,7.64,37.904,pistachionut
9168,39.063,30.254,7.652,34.889,pistachionut
9169,38.073,36.946,7.092,37.28,pistachionut
9170,38.578,35.803,7.496,44.211,pistachionut
9171,38.838,35.539,7.508,42.342,pistachionut
9172,38.591,37.025,7.234,44.315,pistachionut
9173,39.795,34.002,7.376,32.61,pistachionut
9174,39.065,30.51,7.541,32.174,pistachionut
9175,38.22,35.29,7.02,43.305,pistachionut
9176,39.302,38.156,7.623,42.841,pistachionut
9177,39.433,36.586,7.492,31.609,pistachionut
9178,39.584,39.39,7.59,37.526,pistachionut
9179,38.38,39.54,7.05,41.173,pistachionut
9180,38.203,36.711,7.255,35.355,pistachionut
9181,38.717,37.35,7.134,37.404,pistachionut
9182,38.967,32.297,7.404,44.817,pistachionut
9183,38.232,39.406,7.76,36.749,pistachionut
9184,38.456,31.181,7.41,44.733,pistachionut
9185,38.732,35.49,7.378,34.616,pistachionut
9186,39.921,31.306,7.644,38.695,pistachionut
9187,38.146,33.214,7.55,42.879,pistachionut
9188,39.659,33.947,7.737,36.778,pistachionut
9189,39.766,33.468,7.563,37.244,pistachionut
9190,38.084,38.566,7.057,43.157,pistachionut
9191,38.244,37.091,7.277,33.656,pistachionut
9192,38.995,35.465,7.426,44.282,pistachionut
9193,38.582,38.78,7.76,44.648,pistachionut
9194,38.898,32.096,7.756,36.084,pistachionut
9195,39.317,39.103,7.677,35.478,pistachionut
9196,39.89,36.641,7.352,30.569,pistachionut
